stone_id,name,runic,transliteration,translation,page_url,image_url
Sö 54,"Sö 54 - Södermanland: Bjudby, Blacksta",,þurstain : auk : aystain : auk : natfari : raistu : stain : at : finuiþ : auk : ulif : þurkil buruþr sin uaru * aliR * uikiks * suniR latburniR * man * litu * rita * stain stainkil * rist * runaR,"Torsten och Östen och Nattfare reste stenen efter Finnvid och Olev, Torkel, sin broder. Lantborna män lät resa stenen, var alla Vikings söner. Stenkil ristade runorna.",https://www.christerhamp.se/runor/gamla/so/so54.html,https://www.christerhamp.se/runor/gamla/so/so54s.jpg
Sö 55,"Sö 55 - Södermanland: Bjudby, Blacksta",,ţorstain (l)(i)... ...sa : stain : ţena : ... sik : sialfan : auk : sun : sin : hefni : uaR til : enklans : ukr : trenkr : farin : uarţ : ţa * haima : at : harmi tauţr kuţ hialbi : sialu : ţaima bruni : auk : sloţi : ţaiR ...(u) stan ţena,"Torsten lät resa denna sten efter sig själv och sin son Hävner. Till England hade den unge kämpen farit, dog sedan sorgligen hemma. Gud hjälpe deras själar. Brune och Slode ristade denna sten.",https://www.christerhamp.se/runor/gamla/so/so55.html,https://www.christerhamp.se/runor/gamla/so/so55s.jpg
Sö 56,"Sö 56 - Södermanland: Fyrby, Blacksta",,iak * uait : hastain : þa : hulmstain : bryþr * menr : rynasta : a : miþkarþi : setu : stain : auk : stafa : marga eftiR * fraystain * faþur * sin *,"Jag vet Håsten och Holmsten, bröderna vara runkunnigast bland män i Midgård De satte stenen och stavar många efter Frösten fader sin",https://www.christerhamp.se/runor/gamla/so/so56.html,https://www.christerhamp.se/runor/gamla/so/so56s.jpg
Sö 58,Sö 58 - Södermanland: Floda kyrka,,lifstain * ... fraubiarn * au... ... ...uniR : suarthaufþa : eftiR : sin faþ...,Livsten och Fröbjärn och ... Svarthövdes söner efter sin fader,https://www.christerhamp.se/runor/gamla/so/so58.html,https://www.christerhamp.se/runor/gamla/so/so58s.jpg
Sö 65,"Sö 65 - Södermanland: Djulefors, Stora Malm",,[inka : raisti : stain : þansi : at : ulai](f) : sin : [a...k] : han : austarla : arþi : barþi : auk : o : lakbarþilanti : [anlaþis +],"Inga reste denna sten efter Olov, sin arvinge. Han österut plöjde med stäven och i Langbardaland dog han.",https://www.christerhamp.se/runor/gamla/so/so65.html,https://www.christerhamp.se/runor/gamla/so/so65s.jpg
Sö 66,Sö 66 - Södermanland: Sköldinge kyrka,,+ hiar : ritiR : kulaifr : ok : ... ... : ku₫ : biarhi : sial : hans ×,Här reser Gudlev och ... Gud hjälpe hans själ,https://www.christerhamp.se/runor/gamla/so/so66.html,https://www.christerhamp.se/runor/gamla/so/so66-1s.jpg
Sö 69,Sö 69 - Södermanland: Valla by,,¤ inkialr ¤ a-... ...-fR : raistu [sta]-- : ₫ansi : at ¤ kana ¤ [sun kuna ¤],"Ingjald och ...ulv reste denna sten efter Kane, Gunnes son",https://www.christerhamp.se/runor/gamla/so/so69.html,https://www.christerhamp.se/runor/gamla/so/so69s.jpg
Sö 70,"Sö 70 - Södermanland: Hedenlunda, Vadsbro",,[kitil]haufþi : auk : stinktil : þaiR : raistu stin [:] þansi : at : sikitl : bru[þur sin] sinalR : sunR : ulaufR ·,"Kättilhövde och Stenkättil, de reste denna sten efter Sigkättil, sin broder, Olovs raska söner",https://www.christerhamp.se/runor/gamla/so/so70.html,https://www.christerhamp.se/runor/gamla/so/so70s.jpg
Sö 71,"Sö 71 - Södermanland: Hansta, Västra Vingåker",,...----k--(r)nur þasi (i)f(t)iR ----fau(r) + si(u)--... ...ariul-r,... denna efter ... sin fader ... Härjulf,https://www.christerhamp.se/runor/gamla/so/so71.html,https://www.christerhamp.se/runor/gamla/so/so71s.jpg
Sö 73,"Sö 73 - Södermanland: Lyttersta, Västra Vingåker",,: þurkunr : raisti : stain : þansi : abtiR : siriþ(i)R ×,Torgunn reste denna sten efter Sigrid,https://www.christerhamp.se/runor/gamla/so/so73.html,https://www.christerhamp.se/runor/gamla/so/so73s.jpg
Sö 74,"Sö 74 - Södermanland: Ålsäter, Västra Vingåker",,¤ þuraaR : raisti : stain : þansi : at : sun : sin : kurR : auk : kiarþi : sbankaR : ufiR * sun :,Torer reste denna sten efter sin son Gyrd och gjorde spänger över sonen,https://www.christerhamp.se/runor/gamla/so/so74.html,https://www.christerhamp.se/runor/gamla/so/so74s.jpg
Sö 75,Sö 75 - Södermanland: Vrena kyrka,,niniR : auk : tiþkum : raistu : stain : at : ulf : bruþur sin,"Nenni och Tidkume reste stenen efter Ulf, sin broder",https://www.christerhamp.se/runor/gamla/so/so75.html,https://www.christerhamp.se/runor/gamla/so/so75s.jpg
Sö 79,"Sö 79 - Södermanland: Hällby, Torshälla",,...rn auk · þi-..--... r...u at : f...-...(r) (s)in : stai-...-(o)(r)n : ...uk a- n-tir(f) (b)--u... ...-,"... Björn och ... ristade efter Stenbjörn, sin fader, och efter ...djärv, sin broder",https://www.christerhamp.se/runor/gamla/so/so79.html,https://www.christerhamp.se/runor/gamla/so/so79s.jpg
Sö 82,Sö 82 - Södermanland: Tumbo kyrka,,[+] ui--(a)n [× (b)a-]iR × (i)þrn + RftRh × fraitRn × bruþur × [is](R)n × þuþR ×  kRkum (×) [þulR × iuk × uln ×],"Visten [?] reste stenen efter Frösten sin broder, död i Grekland. Tule högg runorna",https://www.christerhamp.se/runor/gamla/so/so82.html,https://www.christerhamp.se/runor/gamla/so/so82s.jpg
Sö 84,Sö 84,,× a...R ...et * raisa * stain * at * þorbiorn * boroþur * sin * sun * þorstainR * i skytiki * kuþ * hiolbi * ant * ¶ * þorbiornaR *,"... lät resa stenen efter Torbjörn, sin broder, son till Torsten i Skyttinge. Gud hjälpe Torbjörns ande",https://www.christerhamp.se/runor/gamla/so/so84.html,https://www.christerhamp.se/runor/gamla/so/so84s.jpg
Sö 85,"Sö 85 - Södermanland: Västerby, Tumbo",,: ansuar : auk : ern... ... [: faþur sin : han : enta]þis : ut i : krikum (r)uþr : ---...unk------an-----,Ansvar och Ärn... [reste denna sten efter ... ] sin fader. Han dog ute i Grekland ...,https://www.christerhamp.se/runor/gamla/so/so85.html,https://www.christerhamp.se/runor/gamla/so/so85s.jpg
Sö 86,"Sö 86 - Södermanland: Södra Åby, Västermo",,: asmuhtr : auk : fraybiurn * litu kera : meki * siRun * at * herbiurn * faþur : sin :,"Asmund och Fröbjörn lät göra runtäckta vårdar efter Härbjörn, sin fader",https://www.christerhamp.se/runor/gamla/so/so86.html,https://www.christerhamp.se/runor/gamla/so/so86s.jpg
Sö 88,"Sö 88 - Södermanland: Valby, Öja",,stin : fastulfR : heriulfR : ristu stin : þansi : eftiR : kilf : faþur : sin : auk at ulfuiþ briuþur : kilfs : kauþu : kuml : snaliR : suniR : hulmlaukaR,"Sten, Fastulv, Härjulv reste denna sten efter Gelv, sin fader, och efter Ulvvid, Gelvs broder. Kumlet gjorde Holmlögs kloka söner.",https://www.christerhamp.se/runor/gamla/so/so88.html,https://www.christerhamp.se/runor/gamla/so/so88s.jpg
Sö 90,"Sö 90 - Södermanland: Lövhulta, Hammarby",,: atuitr : raisti : stein ... at : aisi : faþur : sin : þrutaR : þiakn :,"Andvätt reste denna sten efter Est, sin fader, en dugande man",https://www.christerhamp.se/runor/gamla/so/so90.html,https://www.christerhamp.se/runor/gamla/so/so90s.jpg
Sö 91,"Sö 91 - Södermanland: Tidö, Hammarby",,: ikulfR : auk : uasati : raistu : stain : þansi · aftiR : buka : au- : sikstin : þuþ hialbi · salu : þiRa :,Ingulv och Väsäte reste denna sten efter Bugge och Sigsten. Gud hjälpe deras själ!,https://www.christerhamp.se/runor/gamla/so/so91.html,https://www.christerhamp.se/runor/gamla/so/so91s.jpg
Sö 92,"Sö 92 - Södermanland: Husby kyrkogård, Husby-Rekarne",,... * lit * raisa * st... ... rysu * br(o)... * sin * ha... ... austr * bali * ..,"... lät resa stenen [efter] Rysja (?), sin broder. Han [dog] österut. Balle ...",https://www.christerhamp.se/runor/gamla/so/so92.html,https://www.christerhamp.se/runor/gamla/so/so92s.jpg
Sö 96,Sö 96 - Södermanland: Jäders kyrka,,... ... -(t)ain : ₫ansi : at : begli : fa₫ur : sii :: buanta :: sifuR :: han : uaR : fa... ...,"... denna sten efter Bägler, sin fader, make till Säva. Han var faren ...",https://www.christerhamp.se/runor/gamla/so/so96.html,https://www.christerhamp.se/runor/gamla/so/so96s.jpg
